"Format,""AIM CSV File"""
"Venue,""Mariembourg"""
"Vehicle,""None"""
"User,""Rene"""
"Data Source,""AIM Data Logger"""
"Comment,"""""
"Date,""03/31/19"""
"Time,""12:29:53"""
"Sample Rate,""10"""
"Duration,""62.725"""
"Segment,""Lap 5 - 1:02.725"""

"Time,""Distance"",""RPM"",""GPS_Speed"",""GPS_LatAcc"",""GPS_LonAcc"",""GPS_Slope"",""GPS_Heading"",""GPS_Gyro"",""GPS_Altitude"","
"Time,""Distance"",""RPM"",""GPS_Speed"",""GPS_LatAcc"",""GPS_LonAcc"",""GPS_Slope"",""GPS_Heading"",""GPS_Gyro"",""GPS_Altitude"","
"sec,""km"",""rpm"",""km/h"",""g"",""g"",""deg"",""deg"",""deg/s"",""m"","
","""",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"","

9.400,0.232,9961.398438,68.258003,1.482973,-0.455265,-0.594754,-73.466301,41.997253,159.461197
9.500,0.234,9675.693359,66.454002,1.495210,-0.536880,-0.498611,-68.769653,43.744545,159.433960
9.600,0.236,9546.481445,64.405998,1.575972,-0.516473,-0.382301,-63.938011,48.113235,159.424622
9.700,0.238,9703.568359,62.765999,1.660697,-0.347698,-0.231384,-58.931046,52.604763,159.431671
9.800,0.239,9758.099609,62.048000,1.650449,-0.161434,-0.043797,-53.721256,52.704231,159.443527
9.900,0.241,9787.452148,61.770000,1.639028,-0.089403,0.138059,-48.368916,52.172070,159.459015
10.000,0.243,9626.157227,61.348000,1.721013,-0.060469,0.297800,-42.936817,54.937847,159.470978
10.100,0.245,9535.544922,61.252003,1.833233,0.018533,0.388786,-37.476753,58.775291,159.482803
10.200,0.246,9502.543945,61.556000,1.842194,0.096198,0.406547,-32.051533,58.632282,159.496231
10.300,0.248,9516.778320,62.026001,1.738425,0.084777,0.363690,-26.689108,54.523483,159.513794
10.400,0.250,9626.883789,62.074001,1.625007,0.012517,0.347189,-21.369539,50.637001,159.529739
10.500,0.251,9660.802734,61.973999,1.579693,-0.022077,0.406891,-16.084347,49.455791,159.543045
10.600,0.253,9637.171875,61.926003,1.586296,0.007661,0.532713,-10.842471,50.076416,159.549744
10.700,0.255,9663.331055,62.077999,1.589113,0.046627,0.632636,-5.672329,50.056248,159.551071
10.800,0.257,9626.744141,62.326000,1.604587,0.049864,0.704142,-0.573463,50.412399,159.547211
10.900,0.258,9624.836914,62.452003,1.629621,0.037768,0.774615,4.476587,51.176956,159.559006
11.000,0.260,9543.891602,62.626003,1.635829,0.043542,0.867778,9.463382,51.394218,159.595291
11.100,0.262,9519.385742,62.778000,1.618812,0.067913,0.965181,14.369964,50.765343,159.644333
11.200,0.264,9482.071289,63.104000,1.598686,0.101946,1.061094,19.193352,50.053497,159.686340
11.300,0.265,9442.001953,63.504002,1.549077,0.125629,1.157237,23.928045,48.273663,159.724655
11.400,0.267,9500.707031,63.930000,1.461674,0.129300,1.252691,28.579546,45.081600,159.765976
11.500,0.269,9532.053711,64.377998,1.390727,0.124138,1.284662,33.127457,42.590378,159.810425
11.600,0.271,9625.930664,64.755997,1.365936,0.127707,1.232638,37.540836,41.544388,159.853317
11.700,0.272,9684.556641,65.304001,1.381563,0.130358,1.154143,41.828167,41.885410,159.888153
11.800,0.274,9740.996094,65.729996,1.394985,0.115483,1.093868,45.995399,42.011002,159.919495
11.900,0.276,9804.600586,66.152000,1.385361,0.097855,1.017664,50.062485,41.614059,159.951508
12.000,0.278,9874.713867,66.377998,1.334159,0.089111,0.933668,54.043854,39.820473,159.983795
12.100,0.280,9930.803711,66.678001,1.287162,0.095229,0.856548,57.959446,38.254234,160.014175
12.200,0.282,9993.838867,67.029999,1.273333,0.108218,0.682942,61.802845,37.705112,160.039795
12.300,0.284,10050.733398,67.504005,1.278813,0.121703,0.523889,65.531654,37.803661,160.062164
12.400,0.285,10075.763672,67.904007,1.260790,0.116171,0.497877,69.133957,37.037731,160.077759
12.500,0.287,10129.080078,68.304001,1.225253,0.104801,0.520681,72.563911,35.900066,160.095184
12.600,0.289,10194.364258,68.678001,1.167180,0.107274,0.426028,75.769722,34.197235,160.114197
12.700,0.291,10265.291992,69.029999,1.077216,0.128331,0.328854,78.682640,31.466290,160.091827
12.800,0.293,10300.147461,69.556000,0.983848,0.156743,0.247150,81.245827,28.654671,160.080170
12.900,0.295,10327.460938,70.208000,0.876586,0.205027,0.161207,83.600220,25.617079,160.108475
13.000,0.297,10382.702148,71.034004,0.663912,0.255465,0.073773,85.837738,19.277416,160.146637
13.100,0.299,10487.278320,71.960007,0.376836,0.269345,0.016363,87.137436,10.469449,160.142212
13.200,0.301,10614.513672,72.908005,0.166099,0.258409,0.063919,88.061958,4.461185,160.139069
13.300,0.303,10723.769531,73.734001,0.046423,0.239098,0.110328,88.619797,1.202201,160.136826
13.400,0.305,10825.764648,74.582001,-0.025353,0.216601,0.072284,88.810928,-0.676184,160.127472
13.500,0.307,10924.758789,75.281998,-0.090003,0.195059,0.015103,88.635376,-2.433102,160.123856
13.600,0.309,11022.326172,75.956001,-0.153977,0.186927,0.082826,88.113991,-4.085054,160.121307
13.700,0.312,11111.801758,76.608002,-0.231208,0.188456,0.180229,87.309090,-6.051445,160.118073
13.800,0.314,11210.401367,77.356003,-0.338329,0.180962,0.285080,86.241104,-8.776891,160.117325
13.900,0.316,11308.477539,77.930000,-0.479598,0.162033,0.405172,84.937965,-12.381483,160.130432
14.000,0.318,11403.368164,78.430000,-0.639375,0.147617,0.509794,83.382729,-16.425188,160.144684
14.100,0.320,11502.782227,78.930000,-0.785360,0.137509,0.623125,81.590286,-20.045366,160.162125
14.200,0.322,11558.355469,79.404007,-0.887370,0.120059,0.755135,79.614960,-22.410076,160.192062
14.300,0.325,11623.927734,79.778000,-0.961312,0.098798,0.889207,77.493637,-23.915350,160.228226
14.400,0.327,11720.139648,80.078003,-1.054616,0.080991,0.976411,75.234810,-25.916578,160.270477
14.500,0.329,11766.062500,80.352005,-1.148226,0.028871,1.047916,72.835495,-28.013605,160.308121
14.600,0.331,11685.336914,80.370003,-1.155874,-0.131199,1.109452,70.290184,-28.040190,160.349976
14.700,0.334,10141.293945,79.505997,-1.070855,-0.394961,1.165258,67.607368,-25.984875,160.393875
14.800,0.336,9452.404297,77.449997,-1.022202,-0.616686,1.198948,64.769165,-25.449503,160.447937
14.900,0.338,10047.531250,75.028000,-1.078375,-0.657768,1.184739,61.828972,-28.148365,160.496643
15.000,0.340,10252.912109,72.931999,-1.163101,-0.564120,1.180499,58.863113,-31.611780,160.539505
15.100,0.342,10097.916016,71.183998,-1.208797,-0.483218,1.177519,55.351341,-33.541042,160.575226
15.200,0.344,9954.373047,69.557999,-1.271522,-0.478017,1.151163,51.595947,-36.007053,160.618301
15.300,0.346,9724.329102,67.832001,-1.404837,-0.500833,1.082408,47.582493,-41.017910,160.662476
15.400,0.347,9516.350586,66.057999,-1.562294,-0.458158,1.013653,43.305939,-47.342449,160.696289
15.500,0.349,9503.461914,64.540001,-1.626345,-0.299185,0.952347,38.806156,-50.502884,160.721481
15.600,0.351,9699.674805,63.877998,-1.569037,-0.091354,0.916709,34.106068,-48.801888,160.750565
15.700,0.353,9760.996094,64.073997,-1.506121,0.015015,0.892301,29.234552,-45.966434,160.775482
15.800,0.355,9712.072266,63.973999,-1.572109,-0.026780,0.868122,24.237442,-47.742603,160.794357
15.900,0.356,9752.211914,63.770000,-1.683526,-0.096618,0.867091,19.160578,-51.263317,160.813889
16.000,0.358,9614.390625,63.296001,-1.727055,-0.128561,0.919574,14.046815,-52.893265,160.833893
16.100,0.360,9476.148438,62.869999,-1.703359,-0.142582,1.077137,8.906696,-52.367519,160.854126
16.200,0.362,9365.842773,62.344002,-1.686776,-0.152792,1.363043,3.685905,-52.415188,160.882217
16.300,0.363,9309.744141,61.770000,-1.692308,-0.144200,1.675305,-1.643519,-53.045444,160.914154
16.400,0.365,9226.751953,61.322002,-1.726430,-0.113303,1.862204,-7.052699,-54.715271,160.950760
16.500,0.367,9141.616211,61.048000,-1.744352,-0.093291,1.976108,-12.492819,-55.574707,160.988373
16.600,0.368,9168.563477,60.770000,-1.737227,-0.101908,2.027216,-17.915520,-55.777767,161.050171
16.700,0.370,9094.565430,60.296001,-1.711645,-0.098377,2.030997,-23.300865,-55.456448,161.168915
16.800,0.372,9124.835938,59.987000,-1.685616,-0.051457,1.993640,-28.634415,-55.221306,161.287231
16.900,0.373,9034.056641,59.937000,-1.633942,0.011255,1.947804,-33.899208,-53.739868,161.361832
17.000,0.375,9061.494141,60.004002,-1.547955,0.064778,1.890050,-39.089291,-50.803574,161.406799
17.100,0.377,9079.622070,60.377998,-1.457569,0.096287,1.749217,-44.187698,-47.369953,161.447891
17.200,0.378,9123.226563,60.704002,-1.430432,0.096580,1.437184,-49.188469,-46.198830,161.474350
17.300,0.380,9189.175781,61.077999,-1.461457,0.084025,1.056969,-54.071678,-47.127018,161.487701
17.400,0.382,9224.126953,61.352001,-1.489869,0.079296,0.779314,-58.825855,-48.044209,161.513199
17.500,0.383,9235.377930,61.577999,-1.482374,0.095764,0.633553,-63.448475,-47.586300,161.534134
17.600,0.385,9267.163086,61.956001,-1.462286,0.128102,0.522170,-67.947571,-46.708530,161.549316
17.700,0.387,9339.132813,62.556000,-1.437443,0.152346,0.445165,-72.276840,-45.626789,161.557037
17.800,0.389,9403.129883,63.104000,-1.396284,0.150752,0.389129,-76.353088,-44.050922,161.560272
17.900,0.390,9473.708008,63.530003,-1.336249,0.141180,0.321864,-80.081665,-41.992401,161.568237
18.000,0.392,9530.707031,64.029999,-1.254684,0.147426,0.255859,-83.380302,-39.439762,161.582947
18.100,0.394,9588.230469,64.556000,-1.112842,0.170140,0.179885,-86.229042,-35.002316,161.597137
18.200,0.396,9564.293945,65.181999,-0.868594,0.198462,0.101161,-88.619423,-27.240341,161.603882
18.300,0.398,9665.842773,65.908005,-0.545765,0.223127,0.032635,-90.554428,-16.784090,161.606262
18.400,0.400,9729.946289,66.734001,-0.264323,0.245433,-0.026380,-92.051445,-7.829447,161.607452
18.500,0.401,9881.958008,67.660004,-0.101819,0.263928,-0.106594,-93.138916,-2.882759,161.610291
18.600,0.403,9999.770508,68.660004,-0.027762,0.265114,-0.186808,-93.840218,-0.834779,161.605576
18.700,0.405,10110.751953,69.608002,0.028833,0.246746,-0.264042,-94.218605,0.868510,161.593369
18.800,0.407,10235.965820,70.408005,0.068041,0.228225,-0.332797,-94.351295,2.028177,161.572678
18.900,0.409,10345.248047,71.208000,0.077154,0.220323,-0.413470,-94.313026,2.259193,161.557602
19.000,0.411,10457.986328,71.982002,0.067034,0.218130,-0.501247,-94.195450,1.867290,161.543198
19.100,0.413,10566.875977,72.708000,0.064892,0.220590,-0.488871,-94.066422,1.795326,161.529602
19.200,0.415,10672.212891,73.508003,0.069188,0.227907,-0.416105,-93.934875,1.915877,161.510376
19.300,0.417,10779.421875,74.307999,0.068538,0.232623,-0.389864,-93.826241,1.910376,161.489746
19.400,0.419,10894.346680,75.108002,0.051011,0.229309,-0.431232,-93.737549,1.396548,161.464081
19.500,0.421,10995.791016,75.908005,0.020203,0.215237,-0.431575,-93.660316,0.546737,161.436005
19.600,0.424,11112.072266,76.655998,-0.010873,0.199546,-0.360299,-93.591553,-0.319575,161.418564
19.700,0.426,11204.995117,77.307999,-0.024996,0.194460,-0.323401,-93.519821,-0.691769,161.428040
19.800,0.428,11310.875000,78.082001,-0.019438,0.200617,-0.310452,-93.439606,-0.527674,161.438522
19.900,0.430,11424.785156,78.781998,-0.001185,0.199546,-0.275387,-93.359390,-0.044556,161.409180
20.000,0.432,11509.772461,79.456001,0.026322,0.189158,-0.190933,-93.270241,0.651703,161.378082
20.100,0.435,11590.148438,80.082001,0.060546,0.178234,-0.139023,-93.152672,1.544600,161.380157
20.200,0.437,11676.097656,80.755997,0.086944,0.173824,-0.190016,-93.017685,2.220690,161.391953
20.300,0.439,11766.333984,81.356003,0.094133,0.174678,-0.276304,-92.854271,2.371493,161.375656
20.400,0.441,11842.545898,81.956001,0.091775,0.177291,-0.273095,-92.682388,2.257818,161.356369
20.500,0.444,11921.793945,82.582001,0.093763,0.169847,-0.266793,-92.510498,2.283487,161.355682
20.600,0.446,12002.134766,83.204002,0.098760,0.154411,-0.340475,-92.344574,2.435206,161.364059
