"Format","AIM CSV File"
"Venue","Mariembourg"
"Vehicle","Charlotte 32mm"
"User","Sven"
"Data Source","AIM Data Logger"
"Comment",""
"Date","10/11/08"
"Time","12:27:46"
"Sample Rate","10"
"Duration","54.290"
"Segment","Lap 4 - 0:54.290"

"Time","Distance","Toeren","Snelheid","Acc_1",
"Time","Distance","Toeren","Snelheid","Acc_1",
"sec","km","rpm","km/h","g",
"","","1","2","3",

27.000,0.735,13003.120117,100.468002,0.965841
27.100,0.738,12844.480469,101.304001,0.543474
27.200,0.741,11568.070313,103.053001,0.238928
27.300,0.744,12056.990234,111.217003,0.335833
27.400,0.747,11647.309570,105.961998,0.866838
27.500,0.750,11692.799805,106.218002,1.439339
27.600,0.753,11809.309570,107.530998,1.588608
27.700,0.756,11943.190430,108.570000,1.262536
27.800,0.759,12082.799805,109.917999,0.829699
27.900,0.762,12212.360352,111.056999,0.616043
28.000,0.765,12375.160156,112.504997,0.582092
28.100,0.768,12487.480469,113.657005,0.502790
28.200,0.771,12269.580078,112.930000,0.312463
28.300,0.774,12007.059570,106.275002,0.121442
28.400,0.777,13255.379883,102.777000,-0.048761
28.500,0.780,12530.889648,99.094002,-0.349672
28.600,0.783,12527.110352,97.121002,-0.847395
28.700,0.785,12167.679688,92.985001,-1.316877
28.800,0.788,11701.230469,92.487000,-1.453485
28.900,0.790,11596.500000,89.803001,-1.249262
29.000,0.793,11332.480469,88.355995,-0.992149
29.100,0.795,11442.769531,86.198997,-0.877565
29.200,0.797,10735.070313,85.378006,-0.807601
29.300,0.800,10781.730469,84.168999,-0.663168
29.400,0.802,10921.580078,82.781998,-0.576768
29.500,0.804,10618.839844,81.990997,-0.722481
29.600,0.807,10720.639648,83.118004,-0.954897
29.700,0.809,10716.030273,83.039001,-0.960532
29.800,0.811,10709.389648,83.086998,-0.789812
29.900,0.814,10900.400391,84.491997,-0.909249
30.000,0.816,10964.669922,84.526001,-1.521556
30.100,0.818,10971.740234,85.283005,-2.081438
30.200,0.821,10918.929688,84.791000,-1.850408
30.300,0.823,11071.080078,85.570000,-0.892020
30.400,0.825,11165.469727,86.395996,-0.135163
30.500,0.828,11329.990234,87.805000,-0.282363
30.600,0.830,11574.849609,89.566002,-0.928441
30.700,0.833,11845.509766,91.540001,-1.059579
30.800,0.835,11834.889648,91.887001,-0.327680
30.900,0.838,12082.910156,93.639999,0.495905
31.000,0.841,12196.690430,94.509003,0.432238
31.100,0.843,12228.009766,95.600502,-0.544685
31.200,0.846,12426.750000,96.750504,-1.442005
31.300,0.849,12235.019531,94.811996,-1.304375
31.400,0.851,12397.750000,95.978996,-0.201117
31.500,0.854,12601.000000,97.592003,0.888665
31.600,0.857,12761.849609,98.757004,1.108330
31.700,0.860,12924.679688,99.944000,0.551779
31.800,0.862,13112.169922,101.491997,0.056852
31.900,0.865,13312.740234,103.004997,0.283389
32.000,0.868,12714.339844,104.679001,1.114067
32.100,0.871,11788.410156,105.596001,1.935212
32.200,0.874,11811.900391,107.265999,2.328861
32.300,0.877,11951.450195,108.805000,2.370108
32.400,0.880,12036.860352,109.521996,2.343502
32.500,0.883,12160.099609,110.556999,2.369489
32.600,0.886,12347.519531,112.265999,2.377267
32.700,0.889,12443.469727,113.195999,2.321592
32.800,0.893,12581.019531,114.865997,2.279876
32.900,0.896,12613.049805,114.751999,2.325935
33.000,0.899,12574.980469,114.352005,2.407083
33.100,0.902,12582.919922,114.821999,2.412481
33.200,0.905,12589.349609,114.378006,2.331743
33.300,0.909,12790.969727,116.388000,2.284214
33.400,0.912,12687.019531,115.482002,2.379121
33.500,0.915,12695.709961,115.560997,2.574715
33.600,0.918,12677.379883,115.513000,2.692999
33.700,0.921,12624.410156,114.891006,2.574198
33.800,0.925,12628.309570,115.321999,2.222909
33.900,0.928,12589.110352,114.443001,1.812161
34.000,0.931,12547.330078,114.212997,1.546959
34.100,0.934,12550.700195,114.374001,1.522547
34.200,0.937,12647.700195,114.921997,1.699687
34.300,0.941,12729.860352,115.870003,1.972739
34.400,0.944,12708.679688,115.652000,2.226621
34.500,0.947,12719.660156,115.686996,2.360736
34.600,0.950,12822.919922,116.657005,2.330659
34.700,0.954,12994.599609,118.365997,2.193023
34.800,0.957,13165.030273,119.470001,2.082939
34.900,0.960,13149.589844,119.339005,2.130244
35.000,0.964,13237.089844,120.170006,2.383133
35.100,0.967,13746.030273,125.607002,2.752107
35.200,0.970,13584.230469,123.442001,2.985228
35.300,0.974,13359.339844,121.521004,2.788337
35.400,0.977,13477.160156,122.605003,2.120517
35.500,0.981,13545.980469,123.408997,1.370922
35.600,0.984,13229.360352,120.889999,1.078351
35.700,0.987,12377.990234,114.845001,1.383315
35.800,0.990,11905.650391,110.171997,1.856627
35.900,0.993,11849.519531,105.598000,1.970128
36.000,0.996,12533.690430,98.301003,1.661523
36.100,0.999,11971.320313,93.732994,1.319374
